Order_ID,Order_Date,Customer,Region,Category,Product,Quantity,Unit_Price,Sales,Cost,Profit,Customer_Segment,Payment_Mode
ORD00987,2025-05-18,Customer 166,South,Electronics,Headphones,1,2231,2231,1722.67,508.33,Consumer,Credit Card
ORD00947,2025-05-18,Customer 194,East,Furniture,Desk,7,7058,49406,37077.05,12328.95,Consumer,UPI
ORD00322,2025-05-18,Customer 268,South,Office Supplies,Pen Set,3,296,888,702.51,185.49,Consumer,Cash
ORD00451,2025-05-18,Customer 22,North,Office Supplies,Pen Set,6,327,1962,1562.17,399.83,Corporate,Credit Card
ORD00523,2025-05-18,Customer 232,East,Furniture,Desk,9,9103,81927,49178.02,32748.98,Consumer,UPI
ORD00348,2025-05-19,Customer 157,East,Furniture,Table,5,12986,64930,42938.96,21991.04,Small Business,UPI
ORD00444,2025-05-19,Customer 271,East,Electronics,Tablet,7,25869,181083,108970.13,72112.87,Consumer,Credit Card
ORD00304,2025-05-19,Customer 61,South,Furniture,Desk,7,21472,150304,118376.15,31927.85,Corporate,UPI
ORD00142,2025-05-20,Customer 280,North,Electronics,Smartphone,5,22083,110415,66787.56,43627.44,Corporate,Debit Card
ORD00657,2025-05-21,Customer 47,North,Furniture,Table,9,5946,53514,29435.2,24078.8,Corporate,Cash
ORD00696,2025-05-22,Customer 126,East,Electronics,Tablet,1,34499,34499,21350.88,13148.12,Corporate,Credit Card
ORD00642,2025-05-22,Customer 219,North,Furniture,Desk,9,14774,132966,85762.37,47203.63,Small Business,Credit Card
ORD00447,2025-05-23,Customer 249,West,Furniture,Office Chair,5,12997,64985,44385.11,20599.89,Corporate,Debit Card
ORD00804,2025-05-24,Customer 63,North,Furniture,Office Chair,3,5572,16716,12748.06,3967.94,Small Business,Debit Card
ORD00576,2025-05-24,Customer 118,South,Office Supplies,Notebook,2,116,232,141.91,90.09,Consumer,Debit Card
ORD00023,2025-05-24,Customer 295,South,Electronics,Laptop,1,89353,89353,70643.54,18709.46,Small Business,Credit Card
ORD00270,2025-05-24,Customer 183,South,Furniture,Bookshelf,5,10140,50700,37635.94,13064.06,Corporate,UPI
ORD00386,2025-05-25,Customer 116,North,Electronics,Headphones,7,1364,9548,6388.77,3159.23,Consumer,Credit Card
ORD00108,2025-05-25,Customer 259,North,Electronics,Laptop,6,51828,310968,210377.93,100590.07,Corporate,Debit Card
ORD00027,2025-05-25,Customer 240,West,Furniture,Table,5,7931,39655,31559.66,8095.34,Consumer,Credit Card
ORD00210,2025-05-26,Customer 228,South,Electronics,Tablet,9,18563,167067,93114.56,73952.44,Small Business,Debit Card
ORD00806,2025-05-27,Customer 167,West,Office Supplies,File Folder,4,118,472,293.73,178.27,Corporate,Credit Card
ORD00457,2025-05-29,Customer 63,North,Furniture,Desk,6,8363,50178,39873.01,10304.99,Small Business,Credit Card
ORD00253,2025-05-29,Customer 144,South,Office Supplies,File Folder,1,193,193,138.23,54.77,Consumer,UPI
ORD00776,2025-05-30,Customer 106,North,Office Supplies,Printer,1,18968,18968,14187.55,4780.45,Corporate,Credit Card
ORD00103,2025-05-30,Customer 95,West,Furniture,Desk,5,8605,43025,26309.33,16715.67,Small Business,Credit Card
ORD00265,2025-05-31,Customer 266,North,Electronics,Smartphone,7,21610,151270,97813.48,53456.52,Corporate,Debit Card
ORD00681,2025-06-01,Customer 280,West,Office Supplies,Notebook,2,289,578,456.15,121.85,Small Business,Debit Card
ORD00658,2025-06-02,Customer 278,North,Office Supplies,Printer,6,16350,98100,64131.9,33968.1,Corporate,Credit Card
ORD00311,2025-06-02,Customer 70,East,Office Supplies,Pen Set,9,120,1080,737.75,342.25,Small Business,Debit Card
ORD00716,2025-06-02,Customer 283,North,Electronics,Tablet,3,32213,96639,60572.01,36066.99,Small Business,Cash
ORD00212,2025-06-03,Customer 100,West,Electronics,Tablet,2,31342,62684,38171.3,24512.7,Corporate,UPI
ORD00193,2025-06-03,Customer 79,East,Office Supplies,File Folder,9,194,1746,1000.09,745.91,Corporate,Debit Card
ORD00281,2025-06-03,Customer 138,South,Furniture,Office Chair,5,11493,57465,43537.42,13927.58,Small Business,Cash
ORD00325,2025-06-03,Customer 101,West,Furniture,Table,6,16168,97008,67859.83,29148.17,Small Business,Credit Card
ORD00241,2025-06-04,Customer 271,South,Furniture,Office Chair,6,14435,86610,52574.0,34036.0,Corporate,Credit Card
ORD00654,2025-06-06,Customer 215,North,Office Supplies,Pen Set,1,106,106,70.34,35.66,Small Business,Debit Card
ORD00192,2025-06-07,Customer 274,East,Electronics,Smartphone,3,41431,124293,95336.55,28956.45,Small Business,Cash
ORD00205,2025-06-07,Customer 25,North,Office Supplies,Notebook,2,295,590,412.01,177.99,Small Business,Debit Card
ORD00848,2025-06-08,Customer 120,South,Office Supplies,Notebook,9,230,2070,1432.95,637.05,Consumer,Credit Card
ORD00075,2025-06-09,Customer 143,East,Office Supplies,Notebook,2,96,192,135.81,56.19,Consumer,Credit Card
ORD00594,2025-06-09,Customer 13,East,Electronics,Smartphone,2,24603,49206,33979.07,15226.93,Small Business,UPI
ORD00347,2025-06-10,Customer 147,South,Furniture,Table,6,16851,101106,67347.55,33758.45,Consumer,Debit Card
ORD00662,2025-06-11,Customer 47,East,Office Supplies,Notebook,2,205,410,255.87,154.13,Small Business,UPI
ORD00315,2025-06-12,Customer 98,South,Office Supplies,File Folder,9,216,1944,1413.21,530.79,Corporate,Debit Card
ORD00664,2025-06-13,Customer 90,North,Office Supplies,Pen Set,2,207,414,322.48,91.52,Small Business,UPI
ORD00247,2025-06-14,Customer 68,South,Furniture,Desk,7,18543,129801,75556.98,54244.02,Corporate,Debit Card
ORD00377,2025-06-16,Customer 300,East,Office Supplies,Printer,1,5340,5340,3394.17,1945.83,Small Business,Cash
ORD00820,2025-06-16,Customer 92,East,Office Supplies,Printer,6,18382,110292,69920.06,40371.94,Corporate,UPI
ORD00327,2025-06-16,Customer 158,North,Furniture,Bookshelf,1,12766,12766,8570.32,4195.68,Corporate,Cash
ORD00605,2025-06-17,Customer 193,West,Electronics,Laptop,9,82247,740223,556172.11,184050.89,Corporate,Cash
ORD00328,2025-06-20,Customer 131,North,Office Supplies,File Folder,6,108,648,382.68,265.32,Consumer,Cash
ORD00873,2025-06-20,Customer 73,North,Office Supplies,Printer,4,21666,86664,62698.44,23965.56,Small Business,Credit Card
ORD00693,2025-06-20,Customer 58,South,Furniture,Office Chair,1,13219,13219,8968.13,4250.87,Consumer,Debit Card
ORD00759,2025-06-21,Customer 217,South,Office Supplies,Pen Set,5,346,1730,1273.24,456.76,Corporate,Debit Card
ORD00249,2025-06-22,Customer 160,North,Electronics,Laptop,2,55051,110102,82586.31,27515.69,Corporate,Cash
ORD00878,2025-06-23,Customer 16,East,Electronics,Laptop,8,55577,444616,328902.11,115713.89,Consumer,UPI
ORD00655,2025-06-24,Customer 164,South,Office Supplies,File Folder,9,75,675,508.91,166.09,Corporate,UPI
ORD00174,2025-06-24,Customer 137,East,Electronics,Smartphone,9,38874,349866,216301.1,133564.9,Consumer,Debit Card
ORD00415,2025-06-24,Customer 171,North,Furniture,Desk,1,10253,10253,6322.71,3930.29,Corporate,Cash
ORD00666,2025-06-25,Customer 249,South,Furniture,Office Chair,2,15846,31692,25319.04,6372.96,Consumer,Debit Card
ORD00326,2025-06-27,Customer 137,West,Electronics,Headphones,6,7509,45054,25719.8,19334.2,Small Business,Debit Card
ORD00748,2025-06-29,Customer 97,North,Office Supplies,Printer,3,19914,59742,35725.96,24016.04,Consumer,UPI
ORD00494,2025-06-30,Customer 39,South,Furniture,Office Chair,9,6029,54261,37350.17,16910.83,Consumer,Debit Card
ORD00834,2025-06-30,Customer 82,North,Office Supplies,Pen Set,9,299,2691,2130.42,560.58,Corporate,Cash
ORD00849,2025-06-30,Customer 259,West,Furniture,Table,6,8407,50442,34922.23,15519.77,Consumer,Debit Card
ORD00308,2025-07-01,Customer 213,South,Furniture,Desk,9,14710,132390,103351.02,29038.98,Corporate,Debit Card
ORD00391,2025-07-02,Customer 141,West,Electronics,Headphones,9,2572,23148,17016.54,6131.46,Consumer,Cash
ORD00870,2025-07-02,Customer 232,North,Office Supplies,Printer,6,17067,102402,61139.94,41262.06,Corporate,Cash
ORD00487,2025-07-02,Customer 92,South,Furniture,Table,4,16889,67556,48122.2,19433.8,Corporate,UPI
ORD00207,2025-07-02,Customer 59,East,Electronics,Smartphone,6,54825,328950,234645.22,94304.78,Corporate,UPI
ORD00620,2025-07-03,Customer 70,West,Electronics,Headphones,6,1691,10146,7852.22,2293.78,Small Business,UPI
ORD00110,2025-07-03,Customer 94,East,Furniture,Office Chair,9,7832,70488,40824.82,29663.18,Consumer,Credit Card
ORD00969,2025-07-05,Customer 288,North,Electronics,Tablet,1,35027,35027,21081.98,13945.02,Consumer,Debit Card
ORD00904,2025-07-05,Customer 26,East,Furniture,Office Chair,8,15450,123600,68246.33,55353.67,Corporate,UPI
ORD00583,2025-07-05,Customer 242,South,Electronics,Tablet,6,25159,150954,107820.05,43133.95,Consumer,Cash
ORD00213,2025-07-06,Customer 111,South,Office Supplies,Printer,2,5374,10748,7021.21,3726.79,Small Business,Credit Card
ORD00472,2025-07-06,Customer 148,West,Office Supplies,Printer,7,6518,45626,35946.71,9679.29,Small Business,Cash
ORD00354,2025-07-06,Customer 17,West,Office Supplies,Printer,6,23184,139104,104908.14,34195.86,Consumer,UPI
ORD00274,2025-07-07,Customer 21,South,Electronics,Tablet,9,38035,342315,261833.77,80481.23,Consumer,Credit Card
ORD00614,2025-07-08,Customer 17,East,Furniture,Bookshelf,8,6059,48472,31633.99,16838.01,Consumer,Credit Card
ORD00952,2025-07-08,Customer 95,South,Electronics,Laptop,8,58434,467472,289755.45,177716.55,Corporate,Debit Card
ORD00679,2025-07-08,Customer 284,South,Furniture,Office Chair,9,10649,95841,74948.9,20892.1,Small Business,Cash
ORD00675,2025-07-10,Customer 136,East,Electronics,Headphones,4,2714,10856,6139.18,4716.82,Consumer,UPI
ORD00902,2025-07-11,Customer 44,South,Electronics,Smartphone,5,17147,85735,49159.58,36575.42,Consumer,UPI
ORD00240,2025-07-12,Customer 141,East,Furniture,Desk,1,12495,12495,8516.9,3978.1,Corporate,Debit Card
ORD00368,2025-07-12,Customer 148,East,Electronics,Headphones,5,2591,12955,9592.88,3362.12,Consumer,Debit Card
ORD00323,2025-07-12,Customer 238,West,Furniture,Office Chair,5,12239,61195,45864.34,15330.66,Corporate,Debit Card
ORD00475,2025-07-13,Customer 248,South,Office Supplies,Printer,5,20438,102190,61648.29,40541.71,Corporate,Debit Card
ORD00718,2025-07-13,Customer 224,East,Office Supplies,Pen Set,1,326,326,243.93,82.07,Small Business,Debit Card
ORD00766,2025-07-14,Customer 140,South,Office Supplies,Pen Set,2,497,994,746.89,247.11,Consumer,Credit Card
ORD00652,2025-07-16,Customer 117,North,Electronics,Headphones,9,2893,26037,17942.52,8094.48,Corporate,Credit Card
ORD00841,2025-07-16,Customer 67,North,Electronics,Tablet,3,30645,91935,66127.58,25807.42,Consumer,Cash
ORD00643,2025-07-19,Customer 54,South,Electronics,Headphones,7,5703,39921,23722.03,16198.97,Small Business,Cash
ORD00801,2025-07-21,Customer 105,West,Furniture,Desk,4,8204,32816,20773.94,12042.06,Consumer,Cash
ORD00065,2025-07-22,Customer 39,North,Office Supplies,Pen Set,5,152,760,568.4,191.6,Consumer,Debit Card
ORD00572,2025-07-23,Customer 288,North,Office Supplies,Pen Set,4,157,628,416.93,211.07,Consumer,Cash
ORD00585,2025-07-24,Customer 240,South,Furniture,Table,6,8932,53592,32507.24,21084.76,Consumer,Cash
ORD00514,2025-07-24,Customer 71,West,Electronics,Laptop,3,74255,222765,162241.75,60523.25,Consumer,UPI
ORD00431,2025-07-24,Customer 125,South,Furniture,Desk,6,7619,45714,34200.87,11513.13,Consumer,UPI
ORD00601,2025-07-25,Customer 98,East,Electronics,Smartphone,5,31244,156220,102654.42,53565.58,Corporate,Credit Card
ORD00511,2025-07-25,Customer 122,East,Furniture,Table,7,15813,110691,71242.95,39448.05,Small Business,Cash
ORD00504,2025-07-27,Customer 17,East,Office Supplies,Printer,1,18414,18414,12057.82,6356.18,Consumer,UPI
ORD00127,2025-07-28,Customer 244,North,Office Supplies,Notebook,4,106,424,233.69,190.31,Corporate,UPI
ORD00387,2025-07-28,Customer 294,East,Electronics,Laptop,1,86703,86703,52897.12,33805.88,Small Business,Credit Card
ORD00986,2025-07-29,Customer 123,South,Office Supplies,Printer,8,6531,52248,39929.88,12318.12,Consumer,Debit Card
ORD00165,2025-07-30,Customer 177,East,Office Supplies,Printer,9,8430,75870,51639.38,24230.62,Consumer,Debit Card
ORD00876,2025-07-30,Customer 209,East,Electronics,Headphones,7,5631,39417,24499.0,14918.0,Consumer,Credit Card
ORD00767,2025-07-31,Customer 234,North,Furniture,Table,2,15987,31974,18572.5,13401.5,Small Business,UPI
ORD00018,2025-07-31,Customer 170,North,Electronics,Headphones,7,2722,19054,13789.31,5264.69,Corporate,Credit Card
ORD00256,2025-07-31,Customer 258,East,Electronics,Headphones,1,6782,6782,4176.21,2605.79,Consumer,Credit Card
ORD00349,2025-08-01,Customer 194,West,Office Supplies,File Folder,4,199,796,594.36,201.64,Corporate,UPI
ORD00263,2025-08-02,Customer 173,West,Furniture,Office Chair,2,5963,11926,6962.3,4963.7,Consumer,UPI
ORD00665,2025-08-04,Customer 44,West,Electronics,Laptop,7,55209,386463,229670.47,156792.53,Corporate,UPI
ORD00169,2025-08-06,Customer 148,North,Office Supplies,Notebook,7,101,707,400.34,306.66,Small Business,Debit Card
ORD00292,2025-08-06,Customer 129,West,Furniture,Office Chair,8,13553,108424,74759.5,33664.5,Consumer,UPI
ORD00227,2025-08-07,Customer 245,North,Electronics,Laptop,9,71592,644328,494643.11,149684.89,Small Business,Credit Card
ORD00520,2025-08-08,Customer 207,West,Office Supplies,File Folder,5,171,855,529.77,325.23,Small Business,UPI
ORD00317,2025-08-10,Customer 294,West,Electronics,Smartphone,3,27924,83772,61766.85,22005.15,Small Business,Debit Card
ORD00575,2025-08-10,Customer 287,West,Office Supplies,Pen Set,9,466,4194,2477.39,1716.61,Small Business,Debit Card
ORD00674,2025-08-11,Customer 147,East,Electronics,Tablet,6,17515,105090,68250.53,36839.47,Small Business,Debit Card
ORD00182,2025-08-11,Customer 12,East,Furniture,Bookshelf,2,6403,12806,8823.92,3982.08,Corporate,Cash
ORD00692,2025-08-11,Customer 177,East,Office Supplies,Notebook,5,139,695,471.41,223.59,Consumer,Debit Card
ORD00846,2025-08-11,Customer 180,South,Furniture,Table,1,5354,5354,3795.49,1558.51,Small Business,UPI
ORD00883,2025-08-14,Customer 83,North,Furniture,Desk,4,9040,36160,25082.22,11077.78,Consumer,Cash
ORD00199,2025-08-14,Customer 86,West,Office Supplies,File Folder,9,95,855,500.71,354.29,Consumer,Debit Card
ORD00456,2025-08-15,Customer 251,North,Office Supplies,Printer,7,5508,38556,29511.64,9044.36,Consumer,Credit Card
ORD00314,2025-08-15,Customer 152,North,Office Supplies,Printer,9,5597,50373,34772.77,15600.23,Consumer,Debit Card
ORD00749,2025-08-16,Customer 43,East,Furniture,Bookshelf,3,11481,34443,24329.1,10113.9,Consumer,Credit Card
ORD00768,2025-08-18,Customer 276,East,Furniture,Bookshelf,1,10447,10447,7184.04,3262.96,Corporate,UPI
ORD00433,2025-08-18,Customer 88,South,Electronics,Headphones,1,6158,6158,4589.79,1568.21,Corporate,Credit Card
ORD00527,2025-08-20,Customer 166,East,Office Supplies,Pen Set,5,403,2015,1265.52,749.48,Corporate,Cash
ORD00288,2025-08-20,Customer 150,East,Furniture,Bookshelf,7,13951,97657,58043.14,39613.86,Consumer,Debit Card
ORD00747,2025-08-21,Customer 294,East,Electronics,Smartphone,7,29201,204407,117977.72,86429.28,Corporate,Credit Card
ORD00875,2025-08-21,Customer 2,West,Furniture,Office Chair,2,14017,28034,20347.62,7686.38,Corporate,Credit Card
ORD00631,2025-08-23,Customer 12,West,Furniture,Desk,9,17401,156609,93317.52,63291.48,Consumer,Cash
ORD00789,2025-08-23,Customer 42,East,Office Supplies,Printer,4,18472,73888,51736.23,22151.77,Corporate,Credit Card
ORD00430,2025-08-23,Customer 274,East,Furniture,Table,9,10451,94059,57835.51,36223.49,Small Business,UPI
ORD00353,2025-08-24,Customer 295,North,Electronics,Laptop,8,87418,699344,532187.6,167156.4,Consumer,Credit Card
ORD00435,2025-08-25,Customer 278,North,Furniture,Table,2,8638,17276,12649.75,4626.25,Small Business,Credit Card
ORD00860,2025-08-25,Customer 164,East,Furniture,Desk,1,24509,24509,19457.71,5051.29,Small Business,Debit Card
ORD00670,2025-08-27,Customer 22,South,Office Supplies,Pen Set,2,295,590,376.58,213.42,Small Business,Debit Card
ORD00422,2025-08-30,Customer 143,West,Office Supplies,Printer,8,5630,45040,33613.23,11426.77,Corporate,Credit Card
ORD00267,2025-08-31,Customer 260,West,Office Supplies,Notebook,3,56,168,121.47,46.53,Small Business,Cash
ORD00639,2025-09-01,Customer 261,North,Electronics,Laptop,9,80005,720045,561346.64,158698.36,Small Business,Cash
ORD00030,2025-09-02,Customer 263,West,Electronics,Smartphone,7,36918,258426,198816.12,59609.88,Corporate,Cash
ORD00703,2025-09-02,Customer 298,North,Electronics,Tablet,9,25277,227493,139691.59,87801.41,Consumer,Cash
ORD00736,2025-09-02,Customer 62,South,Furniture,Bookshelf,3,9077,27231,18759.09,8471.91,Consumer,Debit Card
ORD00701,2025-09-02,Customer 69,East,Office Supplies,Notebook,4,258,1032,572.8,459.2,Consumer,Cash
ORD00595,2025-09-03,Customer 163,West,Electronics,Tablet,3,35888,107664,76663.12,31000.88,Corporate,Cash
ORD00337,2025-09-03,Customer 190,East,Furniture,Bookshelf,2,10701,21402,14234.25,7167.75,Small Business,Debit Card
ORD00015,2025-09-04,Customer 131,North,Office Supplies,File Folder,8,84,672,448.93,223.07,Consumer,Debit Card
ORD00588,2025-09-04,Customer 111,North,Office Supplies,Notebook,1,232,232,140.26,91.74,Consumer,Credit Card
ORD00568,2025-09-05,Customer 192,East,Furniture,Bookshelf,8,8485,67880,43543.08,24336.92,Corporate,Cash
ORD00676,2025-09-05,Customer 226,North,Office Supplies,Notebook,5,298,1490,1161.28,328.72,Corporate,Cash
ORD00448,2025-09-06,Customer 85,North,Furniture,Office Chair,9,14865,133785,80289.74,53495.26,Small Business,Cash
ORD00627,2025-09-09,Customer 199,South,Office Supplies,File Folder,1,96,96,57.85,38.15,Corporate,Cash
ORD00477,2025-09-09,Customer 288,South,Office Supplies,Printer,4,16336,65344,49658.2,15685.8,Corporate,Credit Card
ORD00218,2025-09-11,Customer 251,North,Office Supplies,File Folder,8,205,1640,1256.33,383.67,Corporate,Debit Card
ORD00702,2025-09-12,Customer 189,East,Electronics,Smartphone,2,51444,102888,80554.63,22333.37,Consumer,Cash
ORD00898,2025-09-13,Customer 69,South,Office Supplies,File Folder,2,145,290,195.51,94.49,Corporate,Cash
ORD00343,2025-09-13,Customer 86,North,Office Supplies,File Folder,8,51,408,292.52,115.48,Small Business,UPI
ORD00117,2025-09-14,Customer 157,North,Electronics,Tablet,8,33951,271608,160705.75,110902.25,Corporate,UPI
ORD00097,2025-09-14,Customer 238,East,Office Supplies,Pen Set,8,470,3760,2738.55,1021.45,Small Business,Cash
ORD00443,2025-09-19,Customer 109,North,Electronics,Headphones,7,1873,13111,10124.6,2986.4,Consumer,Cash
ORD00302,2025-09-19,Customer 113,East,Furniture,Bookshelf,1,13398,13398,8158.91,5239.09,Small Business,UPI
ORD00370,2025-09-19,Customer 204,South,Furniture,Desk,5,20703,103515,66368.48,37146.52,Consumer,UPI
ORD00977,2025-09-21,Customer 164,East,Electronics,Laptop,1,80936,80936,59026.25,21909.75,Consumer,Debit Card
ORD00400,2025-09-22,Customer 290,South,Office Supplies,Pen Set,7,363,2541,1569.96,971.04,Corporate,UPI
ORD00206,2025-09-22,Customer 183,West,Electronics,Tablet,7,37325,261275,165706.86,95568.14,Small Business,Cash
ORD00936,2025-09-23,Customer 101,South,Furniture,Desk,1,16746,16746,10208.1,6537.9,Consumer,Cash
ORD00991,2025-09-24,Customer 92,South,Office Supplies,Printer,4,15218,60872,37316.73,23555.27,Small Business,Cash
ORD00941,2025-09-25,Customer 31,West,Electronics,Smartphone,9,46225,416025,319756.61,96268.39,Small Business,UPI
ORD00602,2025-09-25,Customer 108,West,Furniture,Bookshelf,5,14589,72945,49972.73,22972.27,Consumer,UPI
ORD00202,2025-09-26,Customer 9,South,Office Supplies,Printer,7,23279,162953,115551.2,47401.8,Consumer,UPI
ORD00965,2025-09-26,Customer 206,North,Electronics,Headphones,3,6886,20658,16100.85,4557.15,Corporate,UPI
ORD00471,2025-09-27,Customer 280,South,Electronics,Tablet,2,26114,52228,32231.65,19996.35,Corporate,Debit Card
ORD00378,2025-09-28,Customer 111,South,Electronics,Tablet,1,13627,13627,9480.93,4146.07,Small Business,Cash
ORD00823,2025-09-30,Customer 237,South,Electronics,Tablet,9,28935,260415,153288.14,107126.86,Consumer,UPI
ORD00334,2025-10-01,Customer 191,East,Furniture,Desk,9,12779,115011,69788.09,45222.91,Corporate,Credit Card
ORD00307,2025-10-02,Customer 280,North,Furniture,Desk,4,22078,88312,68528.2,19783.8,Corporate,Credit Card
ORD00555,2025-10-04,Customer 237,South,Furniture,Table,5,14949,74745,57072.68,17672.32,Corporate,Cash
ORD00134,2025-10-05,Customer 264,North,Office Supplies,File Folder,1,163,163,109.9,53.1,Small Business,UPI
ORD00660,2025-10-05,Customer 218,West,Office Supplies,File Folder,5,237,1185,699.94,485.06,Consumer,UPI
ORD00105,2025-10-07,Customer 118,North,Electronics,Smartphone,4,29043,116172,90538.52,25633.48,Corporate,Cash
ORD00497,2025-10-07,Customer 108,South,Furniture,Bookshelf,8,4596,36768,26829.05,9938.95,Corporate,Debit Card
ORD00012,2025-10-09,Customer 63,East,Electronics,Laptop,9,52568,473112,351551.17,121560.83,Small Business,Credit Card
ORD00248,2025-10-09,Customer 70,North,Furniture,Bookshelf,4,11843,47372,28326.88,19045.12,Small Business,Cash
ORD00930,2025-10-10,Customer 178,North,Office Supplies,Notebook,8,161,1288,990.07,297.93,Small Business,Cash
ORD00271,2025-10-11,Customer 65,North,Furniture,Office Chair,6,9837,59022,36295.77,22726.23,Consumer,Debit Card
ORD00403,2025-10-12,Customer 121,North,Office Supplies,File Folder,9,113,1017,639.76,377.24,Small Business,UPI
ORD00778,2025-10-13,Customer 2,West,Furniture,Table,3,16530,49590,35002.85,14587.15,Corporate,UPI
ORD00071,2025-10-14,Customer 242,West,Office Supplies,Printer,3,20485,61455,41368.82,20086.18,Corporate,Debit Card
ORD00590,2025-10-14,Customer 145,South,Furniture,Table,1,9624,9624,6634.09,2989.91,Consumer,Cash
ORD00629,2025-10-17,Customer 182,South,Office Supplies,Pen Set,1,281,281,196.92,84.08,Corporate,Cash
ORD00782,2025-10-18,Customer 51,South,Office Supplies,Printer,7,14661,102627,56752.81,45874.19,Corporate,Cash
ORD00380,2025-10-18,Customer 101,West,Furniture,Office Chair,7,7567,52969,29655.48,23313.52,Corporate,UPI
ORD00394,2025-10-18,Customer 162,South,Electronics,Tablet,6,34031,204186,147103.18,57082.82,Corporate,Cash
ORD00358,2025-10-19,Customer 161,East,Furniture,Bookshelf,7,7760,54320,38075.54,16244.46,Corporate,Credit Card
ORD00038,2025-10-20,Customer 4,East,Office Supplies,File Folder,1,246,246,149.46,96.54,Consumer,Cash
ORD00032,2025-10-20,Customer 208,East,Office Supplies,Pen Set,7,108,756,468.51,287.49,Corporate,Cash
ORD00048,2025-10-20,Customer 145,West,Electronics,Headphones,2,1635,3270,2382.68,887.32,Small Business,UPI
ORD00287,2025-10-22,Customer 126,West,Electronics,Laptop,9,84964,764676,564912.41,199763.59,Corporate,Cash
ORD00441,2025-10-22,Customer 99,West,Electronics,Headphones,5,5746,28730,19847.58,8882.42,Corporate,UPI
ORD00155,2025-10-22,Customer 81,East,Office Supplies,File Folder,8,132,1056,774.11,281.89,Consumer,Debit Card
ORD00061,2025-10-25,Customer 151,South,Electronics,Headphones,2,6104,12208,9084.01,3123.99,Consumer,Cash
ORD00115,2025-10-26,Customer 145,North,Furniture,Desk,1,11670,11670,7885.19,3784.81,Small Business,UPI
ORD00257,2025-10-27,Customer 196,South,Electronics,Laptop,3,88067,264201,163785.04,100415.96,Small Business,Debit Card
ORD00383,2025-10-27,Customer 108,West,Office Supplies,File Folder,6,66,396,311.76,84.24,Corporate,UPI
ORD00469,2025-10-30,Customer 202,North,Office Supplies,Notebook,9,185,1665,943.85,721.15,Corporate,Debit Card
ORD00259,2025-10-31,Customer 134,East,Office Supplies,Printer,6,6826,40956,29430.0,11526.0,Small Business,Cash
ORD00237,2025-10-31,Customer 146,South,Electronics,Tablet,8,35695,285560,163456.42,122103.58,Consumer,Credit Card
ORD00997,2025-11-02,Customer 267,South,Office Supplies,Pen Set,1,327,327,239.23,87.77,Corporate,UPI
ORD00022,2025-11-02,Customer 96,West,Electronics,Tablet,8,13998,111984,66302.68,45681.32,Consumer,Cash
ORD00554,2025-11-02,Customer 187,South,Furniture,Desk,4,24958,99832,78176.51,21655.49,Small Business,Debit Card
ORD00645,2025-11-03,Customer 131,West,Electronics,Headphones,6,5103,30618,19252.9,11365.1,Small Business,Credit Card
ORD00956,2025-11-04,Customer 234,East,Office Supplies,File Folder,8,173,1384,761.64,622.36,Consumer,Debit Card
ORD00897,2025-11-05,Customer 130,North,Office Supplies,Notebook,3,190,570,442.62,127.38,Corporate,Credit Card
ORD00522,2025-11-05,Customer 79,North,Furniture,Desk,6,22228,133368,102666.21,30701.79,Corporate,Debit Card
ORD00056,2025-11-05,Customer 33,North,Electronics,Laptop,4,68071,272284,195851.73,76432.27,Consumer,UPI
ORD00060,2025-11-06,Customer 192,East,Furniture,Table,4,5728,22912,17203.94,5708.06,Consumer,UPI
ORD00077,2025-11-06,Customer 90,West,Furniture,Table,5,18319,91595,54262.71,37332.29,Corporate,Cash
ORD00923,2025-11-07,Customer 115,West,Furniture,Table,1,11566,11566,8226.75,3339.25,Small Business,UPI
ORD00519,2025-11-08,Customer 222,North,Electronics,Laptop,6,60744,364464,224515.47,139948.53,Consumer,Debit Card
ORD00836,2025-11-08,Customer 68,East,Furniture,Desk,7,11911,83377,61208.58,22168.42,Consumer,Credit Card
ORD00321,2025-11-09,Customer 279,North,Furniture,Table,1,6577,6577,4435.88,2141.12,Small Business,Debit Card
ORD00646,2025-11-09,Customer 260,East,Office Supplies,Pen Set,4,208,832,511.0,321.0,Corporate,UPI
ORD00367,2025-11-09,Customer 290,West,Office Supplies,Printer,9,6141,55269,40147.21,15121.79,Consumer,UPI
ORD00179,2025-11-11,Customer 269,East,Furniture,Table,1,19906,19906,15264.39,4641.61,Consumer,Credit Card
ORD00389,2025-11-11,Customer 152,East,Office Supplies,Printer,5,23383,116915,88264.92,28650.08,Corporate,Credit Card
ORD00043,2025-11-12,Customer 247,South,Office Supplies,Pen Set,6,275,1650,1135.54,514.46,Small Business,Debit Card
ORD00216,2025-11-13,Customer 1,North,Furniture,Desk,9,16472,148248,98193.32,50054.68,Corporate,Cash
ORD00123,2025-11-13,Customer 133,West,Office Supplies,Notebook,1,160,160,117.04,42.96,Consumer,Cash
ORD00345,2025-11-14,Customer 201,North,Furniture,Office Chair,5,6348,31740,19459.06,12280.94,Consumer,Cash
ORD00381,2025-11-15,Customer 47,West,Office Supplies,Pen Set,5,453,2265,1654.66,610.34,Corporate,Credit Card
ORD00201,2025-11-16,Customer 122,South,Electronics,Laptop,4,65525,262100,181343.11,80756.89,Small Business,Debit Card
